 -3   // //  22  1  21 16  20 46  20 23  20  4  19 35  19 13  18 54  18 37  18 21  18  5  17 56  17 47  17 47  17 43  17 39  17 34  17 30  17 25  17 20  17 14  17  8  17  1  16 54  16 46  16 36  16 25
 -2   // //  22  0  21 16  20 46  20 23  20  4  19 36  19 13  18 55  18 38  18 22  18  5  17 57  17 48  17 48  17 44  17 39  17 35  17 31  17 26  17 21  17 15  17  9  17  2  16 55  16 47  16 37  16 26
 -1   // //  22  0  21 16  20 46  20 23  20  5  19 36  19 14  18 55  18 38  18 22  18  6  17 57  17 48  17 48  17 44  17 40  17 36  17 31  17 27  17 21  17 16  17 10  17  3  16 56  16 48  16 38  16 28
  0   // //  22  0  21 16  20 46  20 23  20  5  19 36  19 14  18 55  18 39  18 23  18  7  17 58  17 49  17 49  17 45  17 41  17 37  17 32  17 27  17 22  17 17  17 11  17  4  16 57  16 49  16 40  16 29
  1   23 49  21 59  21 16  20 46  20 23  20  5  19 37  19 14  18 56  18 39  18 23  18  7  17 59  17 50  17 50  17 46  17 42  17 38  17 33  17 28  17 23  17 18  17 12  17  5  16 58  16 50  16 41  16 30
  2   23 41  21 58  21 15  20 46  20 23  20  5  19 37  19 15  18 56  18 40  18 24  18  8  18  0  17 51  17 51  17 47  17 43  17 38  17 34  17 29  17 24  17 19  17 13  17  6  16 59  16 51  16 42  16 32
  3   23 35  21 58  21 15  20 46  20 23  20  5  19 37  19 15  18 57  18 40  18 25  18  9  18  0  17 51  17 51  17 48  17 44  17 39  17 35  17 30  17 25  17 20  17 14  17  8  17  0  16 53  16 44  16 33
  4   23 30  21 57  21 15  20 46  20 23  20  5  19 37  19 15  18 57  18 41  18 25  18  9  18  1  17 52  17 52  17 48  17 44  17 40  17 36  17 31  17 26  17 21  17 15  17  9  17  2  16 54  16 45  16 35
  5   23 25  21 56  21 14  20 45  20 23  20  5  19 38  19 16  18 58  18 41  18 26  18 10  18  2  17 53  17 53  17 49  17 45  17 41  17 37  17 32  17 27  17 22  17 16  17 10  17  3  16 55  16 46  16 36
  6   23 21  21 55  21 14  20 45  20 23  20  5  19 38  19 16  18 58  18 42  18 26  18 11  18  3  17 54  17 54  17 50  17 46  17 42  17 38  17 33  17 28  17 23  17 17  17 11  17  4  16 57  16 48  16 38
